Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100,Rf,Rm
201304,1.6679,-0.4077,-0.6365,-0.8052,-1.0572,0.5664,0.1234,-2.4883,2.8577,2.9125,-1.0348,-1.7707,0.6721,-1.0748,-1.4225,1.2236,-1.1995,-1.0114,-2.3674,2.2651,1.2793,-2.4567,-3.9008,-5.3795,-0.1417,-0.3498,-2.8482,-1.0852,3.3321,-1.913,1.6274,-0.5927,-3.4318,-3.7783,5.9362,-0.2499,-2.5668,-1.5812,-4.7393,-3.1159,-3.2428,-1.7932,0.5332,-1.0365,-1.8158,1.0158,-2.0259,1.6345,-1.5007,1.295,-2.4032,-1.9536,-0.8101,-1.2287,-1.1386,2.5952,-1.3048,-2.1011,-3.1194,-1.7763,6.0042,1.3524,-0.7596,-2.537,-0.6906,-2.9554,1.8036,-1.5438,2.6824,2.4808,4.071,0.936,-0.6614,2.3651,0.2956,2.1286,1.7735,-2.0885,1.0772,1.6148,6.8128,0.1154,0.2653,1.6486,-0.5322,0.0955,2.0159,1.0714,0.9955,5.4313,6.5476,2.2059,-1.5151,-1.0018,1.5411,0.6926,3.2601,1.8433,3.5345,0.7738,0.0165,1.494205
201305,4.0365,4.3504,5.1617,2.7364,5.9748,1.2988,3.0702,8.6995,4.395,9.3598,5.066,4.2519,8.0868,7.6527,3.9935,4.2358,7.5928,7.5384,6.5009,4.9274,10.4812,7.5814,7.2558,7.7395,5.6068,2.807,3.8613,3.5808,3.0063,6.9185,5.328,6.3248,4.4886,6.4243,4.5207,2.1534,4.6153,3.1456,1.6518,7.2373,0.4374,5.7336,3.5658,5.2493,6.9361,4.6094,5.4988,0.7247,5.4312,5.9716,7.9025,2.4176,3.3546,1.7173,1.5481,5.4586,5.5902,3.4548,7.3032,4.7357,10.527,4.9876,4.7517,3.9381,6.1486,4.6799,4.1177,3.8157,4.0894,4.2893,0.7928,-1.1587,1.8804,0.7886,4.3921,4.6192,2.9893,2.1756,1.5184,3.7767,2.2239,6.6381,3.8287,1.8445,0.6316,3.4091,0.2398,2.8871,1.654,0.8229,7.1895,8.6817,1.0675,3.9312,3.5616,1.3658,-0.3029,1.8835,3.0112,0.8065,0.0093,1.915481
201306,-0.1293,1.7312,0.6141,3.2817,0.262,0.9723,1.6236,4.0314,4.8928,-1.9594,-2.3785,1.9726,1.8117,-0.9637,1.1932,0.1013,0.695,-0.3144,-2.3722,-0.2683,2.9951,-3.2188,1.2847,-1.8302,-0.9903,4.2185,0.1592,0.1257,0.2833,3.6708,0.9842,-0.2512,-1.299,-2.3315,-2.4052,-0.7331,0.8475,-0.9887,0.2401,-0.2017,1.3714,1.1015,0.2036,0.173,-1.8344,-0.7466,-0.8026,-3.2129,-0.5259,-0.1385,-6.5948,-2.6113,-1.2118,-0.1138,-1.992,0.2217,0.9445,-1.3209,-2.5568,-1.572,-1.9431,1.2002,-1.3505,-1.271,-0.9456,-0.417,-4.2481,-1.9432,-2.4767,-3.4761,-3.5635,-3.4977,-0.4383,-3.3087,3.1666,-1.1643,-3.0695,-4.4491,-2.1161,-2.5521,-2.6102,1.5359,-0.5757,-0.6767,-0.9824,-0.6782,-1.0006,-0.4198,-1.115,-0.6912,0.3898,-4.0472,-1.5338,0.0108,-0.2561,-0.2265,-0.121,-1.7346,-3.9743,-2.2523,0.0053,-1.507128
201307,7.4982,7.4647,4.9399,6.326,7.3506,8.5565,9.6774,7.9922,8.4174,7.079,7.8071,8.0422,8.0192,5.3919,9.2674,5.2538,6.705,9.459,12.2775,12.9536,9.44,6.432,5.3729,6.9087,6.9652,8.8846,6.8119,7.4336,8.3048,9.0588,6.1433,7.7421,4.9507,6.5165,6.572,8.2057,7.6016,3.6492,5.9536,5.2321,8.9885,8.0059,7.865,7.8781,7.0602,7.7159,5.6948,7.5785,6.2741,6.2449,10.1355,5.5138,6.2741,9.4485,10.0968,4.6479,5.0462,6.5344,7.9603,9.2715,10.4307,5.2727,5.7995,4.9301,9.2985,4.4562,5.8831,5.3788,7.2009,8.8168,5.7527,7.6397,5.8271,8.2534,4.833,7.3564,7.0148,7.2029,5.9714,7.1045,9.6489,4.8946,4.1335,8.5087,4.5968,0.945,6.643,4.995,5.6663,5.249,10.9619,10.2112,6.3985,4.7978,3.4544,6.7035,5.0592,4.5854,4.6875,2.8581,0.0048,5.268972
201308,-3.2366,-3.4254,-1.6981,-3.4944,-3.0688,-4.0866,-4.0032,-1.6496,-1.7819,-7.6767,-3.5036,-2.087,-1.9147,-3.768,-3.9981,-2.2863,0.6521,-1.9917,-6.3666,-3.8306,-3.428,-2.5223,-1.6614,-5.0649,-3.8555,-5.8623,-2.1225,-0.9735,-2.8441,-1.7698,-1.4433,-3.6047,-3.7876,-3.252,-4.2665,-2.9676,-3.1249,2.1243,-3.3885,4.9879,-3.8742,-3.4544,-3.0214,-4.1246,-4.9898,-2.916,-2.8527,-4.743,-3.5589,-3.1604,-6.2325,-3.4227,-2.822,-0.8668,-2.4982,0.0182,-1.3748,1.3765,-3.7717,-4.9997,-0.8356,-4.2473,-0.6264,-5.7114,-4.9549,-3.6455,-2.1113,-3.9647,-2.9371,-1.7687,-2.4604,-4.9351,-3.127,-2.1842,-1.3726,-2.138,-1.7509,-2.7182,-1.8104,-0.8936,4.9148,-0.5676,-0.3265,-3.9357,-2.7521,-4.0125,-2.0282,-2.2131,-3.2415,-3.7052,-1.3423,-2.6851,-4.1874,-2.0416,-4.9444,-3.2849,-4.1178,-3.7467,0.3734,-3.0788,0.0072,-2.576067
201309,7.038,6.4365,6.0117,5.8411,4.1736,4.2846,5.8976,3.0775,8.2865,5.1109,8.0882,9.1028,6.156,7.4007,3.4665,4.2116,7.2093,3.5809,8.0658,6.0856,3.6932,6.1991,5.5372,5.8257,8.2845,6.2226,8.4915,9.7918,6.283,8.3155,7.6398,5.885,4.2672,7.1253,5.9232,3.846,7.2054,6.3245,7.6998,6.1369,3.1634,6.9389,4.348,4.0523,8.6514,3.8606,3.1775,6.9715,3.4675,2.9756,12.6449,3.2248,4.475,4.1826,5.3809,6.4657,7.6906,7.176,3.7179,5.226,13.1123,3.6069,4.8684,2.5624,4.2449,6.6125,5.5702,5.3781,7.4575,4.8926,8.1681,6.2222,2.4455,4.5731,6.3296,5.7111,5.1591,3.1622,4.0855,5.0854,4.5157,3.9187,7.182,3.862,1.5404,3.2277,2.6995,3.5693,4.4811,4.8641,4.5873,5.3077,2.1768,4.141,3.3979,2.4641,2.5392,2.9544,1.102,3.6889,0.004,3.751395
201310,-0.321,2.8974,2.8387,3.3711,3.3166,6.9381,4.4339,6.0284,1.3377,2.3199,-3.1511,1.6404,2.2722,3.6044,2.0564,3.4621,5.916,3.0587,4.7185,2.8396,-1.6577,3.0608,-0.1646,7.3705,4.7092,2.2501,7.5852,3.8559,2.3503,9.3849,-6.3376,3.8443,0.8417,1.4921,2.0512,4.7964,2.5942,0.9985,6.0573,1.4131,1.4928,0.5259,1.6922,4.4879,5.2409,5.3165,7.0132,4.9086,2.9032,5.1071,-0.3725,-1.518,5.4302,3.7629,2.9092,5.8388,4.3076,3.7727,3.181,6.6035,-3.0095,2.8748,3.8056,3.6831,2.5334,5.033,3.0408,3.0798,4.3914,6.598,1.5968,1.675,3.2495,1.1935,1.8563,3.8929,4.1189,2.4215,4.7687,3.3632,-2.7341,6.6716,0.8197,2.5683,0.5196,3.2535,2.989,4.247,4.0802,3.3315,4.886,2.1011,2.7649,3.7677,7.3896,4.6873,4.7638,3.4378,6.4818,4.0857,-0.0018,3.990784
201311,5.9355,5.3598,4.6981,4.3652,4.5727,4.0414,7.5152,11.7043,2.171,4.5058,7.9328,6.0125,7.0284,6.3941,7.523,4.7931,6.6063,6.5566,5.1051,6.5896,2.1043,4.5896,6.5718,5.5232,5.732,1.4416,3.7214,0.5044,7.52,4.8024,2.6785,2.4982,3.4143,5.9114,4.8263,4.7773,6.3564,5.378,5.6548,4.2018,3.1219,3.8197,3.1293,1.5665,5.5044,0.2014,5.5119,2.8762,3.2292,1.9237,8.2895,2.2819,2.722,0.9138,0.4744,4.4876,4.0867,-2.7992,5.953,5.0173,2.0079,4.2856,0.9798,2.6979,-0.0395,0.2972,1.5861,2.8592,-1.3737,1.2741,3.0629,-1.0789,2.2997,2.0996,0.8243,2.7279,-2.5058,3.241,2.4422,2.3224,-5.6876,-0.5646,5.0892,-0.7256,2.0085,2.0107,3.9008,2.481,2.868,2.6045,6.1848,3.398,3.6926,2.0309,1.4037,2.4264,3.6566,3.9538,4.4482,2.2457,0.0063,2.49728
201312,4.4278,1.5568,0.8398,-0.1411,2.2631,0.7166,0.6446,-0.2094,0.4428,0.2245,1.6289,2.1413,0.7723,1.5606,0.7303,-0.351,-0.1807,1.3826,2.8193,2.9022,2.6411,2.0929,2.0572,0.8507,2.8106,2.0776,1.1609,0.7162,6.4336,0.4148,4.0715,1.2745,2.4747,-0.0527,1.2382,0.3343,2.7919,2.5915,0.667,4.9266,2.2535,3.2743,3.7284,2.946,2.2667,1.662,2.0867,5.4352,0.7389,1.719,2.0089,3.4592,3.9756,0.0316,3.7386,3.584,2.0309,4.5904,2.6076,1.8169,-2.6649,2.9661,4.5971,2.0337,3.3245,1.576,5.0449,2.6789,1.2889,5.5802,7.0189,3.3717,5.3969,5.2907,3.2469,3.2147,2.2819,1.4976,0.4935,2.9235,0.9915,2.8623,2.5985,2.3827,2.5464,1.186,4.6648,5.4324,2.6743,1.7928,2.5152,3.7734,2.3191,4.0962,5.6695,1.0523,0.4665,2.9155,1.4791,2.7576,0.0122,2.615955
201401,3.2878,-2.7233,-2.079,-0.8356,-1.6458,-1.6056,-4.8869,-7.6261,0.3943,-3.8246,4.1202,-4.147,-6.0148,-4.3044,-5.6216,-6.087,-6.3475,-1.0754,-9.2026,-6.2478,12.786,-2.0117,-6.1859,-5.7294,-8.1044,-5.1825,-7.7717,-4.5889,-3.5901,-6.5946,4.3607,-3.5788,-7.3982,-5.6335,-4.4698,-2.7896,-7.1565,-4.2368,-7.7311,-8.8596,2.4181,-2.6444,-3.8523,-2.9741,-1.2587,-4.8238,-4.2112,-7.2219,-1.1367,-3.7326,9.8529,-1.4848,-3.6512,-2.0411,-2.7356,-1.9529,-5.7674,-5.6618,-6.2828,-0.7004,3.3518,-3.2783,-6.2081,-0.109,1.7721,-3.9904,-2.4006,-1.7671,-5.4969,-7.9229,-0.3705,0.3416,-3.0846,-2.0351,2.7265,-2.8727,-4.8058,-4.1511,-4.4332,-8.2871,3.3633,-0.1382,-0.3801,-0.3544,-1.5139,-3.5407,-3.2404,-3.2393,-4.6403,-3.8561,-3.0817,-3.8685,-2.9522,-5.7936,0.0148,-2.5611,-3.059,-5.4024,-4.7277,-5.3214,0.0149,-3.004685
201402,4.9898,4.0406,1.4523,3.6477,2.2266,3.1332,3.9674,5.4226,4.3334,4.5321,6.6969,4.9684,4.4753,4.0556,0.7044,2.2026,6.177,7.1508,7.7703,2.721,10.4789,4.2455,3.3923,4.853,2.8081,4.9469,4.2287,3.9338,2.2697,1.2958,4.9834,8.7259,2.1715,3.0487,2.4065,2.7826,7.9069,2.562,4.4847,6.077,5.5669,5.1821,4.5976,3.6188,4.8128,4.341,3.8262,6.8248,2.1891,1.5341,6.5578,8.672,4.1461,7.5533,3.4778,4.3621,6.0348,7.9045,5.029,6.4495,6.194,6.4773,1.7186,5.8804,2.8145,6.2554,4.4293,4.7385,4.9589,4.6029,8.4489,3.3256,1.9228,5.5117,5.9781,4.0015,7.8334,7.0948,6.1345,8.2641,11.656,6.2937,3.9224,5.5695,6.8286,4.7803,5.7654,3.4848,6.7509,6.557,2.825,3.6209,2.4417,3.5176,5.08,2.1232,3.5529,4.5656,4.7823,3.8086,-0.0023,4.622539
201403,-3.3891,0.7098,-1.8142,1.1495,2.7893,1.4288,-0.7355,0.2104,-0.7137,5.5349,-3.3018,1.1498,0.4503,0.1345,4.6566,1.8781,2.5877,-1.4557,5.059,-0.6392,-6.4162,-0.7821,2.3441,2.3338,2.9568,2.4247,4.4228,0.7404,-1.0462,2.3438,-8.3333,-0.5515,0.9326,2.5419,1.4431,0.3359,0.1444,0.41,0.1769,1.8901,-4.9532,-3.2116,0.7739,1.3665,-0.1725,-0.7355,-0.8148,-0.2181,2.4127,1.4007,-8.7722,-1.5255,0.4756,-0.8454,1.4926,-1.7709,-1.3659,-2.6664,3.0774,-0.0871,-6.9708,0.3451,-1.3866,3.324,0.6178,0.0749,0.4829,-1.2864,-0.7921,1.2065,-3.8296,-0.7333,0.8763,1.7719,-2.0982,2.4762,1.6395,-0.2497,-0.4523,-1.221,-6.0108,-1.56,0.5795,-0.6337,-0.6415,0.0601,-0.0252,2.7486,-0.0513,-1.9622,-1.878,-2.522,3.8128,0.7802,-2.6158,0.56,2.6323,0.7386,1.0291,1.1929,0.0096,0.4544167
201404,-9.2394,-3.8617,-2.0274,-2.454,-6.2545,-4.4031,-5.3167,-3.5918,2.4626,-4.5006,-7.7773,-7.5318,-3.6235,-4.4699,-5.2795,-4.1771,-4.26,-5.4884,-0.083,-5.305,-8.0907,-5.5241,-3.2142,-2.4764,-2.391,-4.0711,-1.7565,-3.4588,1.0645,-3.3265,-8.1246,-2.8672,-6.9533,-2.3458,-1.6289,-3.0292,-2.9445,-0.7731,-1.3664,-3.433,-5.9133,-4.0393,-3.4665,-1.4649,-5.7108,-3.7498,-3.241,-3.4211,0.2426,-1.3435,-7.9149,-3.2173,-4.066,-6.6939,-1.3325,-0.4119,-1.2476,-1.4386,-2.4353,1.5305,-4.987,-3.9848,-1.2069,-0.3458,-2.8574,-0.8951,-0.9493,0.5471,0.3873,-1.3638,-4.2069,-0.9333,-2.7773,-1.4132,-2.1713,0.2474,0.6461,0.3797,-1.6538,-3.2486,3.1236,0.4049,-2.9129,0.5419,1.2664,-2.9953,-0.3851,-0.267,-0.4243,-1.2421,-4.1228,0.5997,-1.6056,-0.543,-1.7643,2.17,-1.0239,2.3278,2.7968,2.462,0.0053,0.1569083
201405,-2.5042,-0.4017,1.5118,-0.0119,0.4396,-0.9322,4.1436,4.2225,-0.3094,-0.7774,-4.2486,-1.3029,1.9265,-2.6783,-1.7926,0.1393,-1.8875,1.1041,-1.3963,-2.2133,3.8024,-3.2672,-1.9042,-1.8858,0.7126,-1.0659,0.5649,-0.4521,-5.1361,-0.2312,0.9646,-0.2145,1.3225,0.4712,1.1222,-0.2466,0.2462,3.4351,0.0701,-3.0388,3.4907,1.7173,-0.6732,1.564,2.2464,1.439,-1.3038,-1.8,1.5408,-0.1441,6.2635,-0.6501,0.7,1.2853,1.2075,2.6433,-2.1002,0.542,-0.5482,1.9284,-0.148,1.3552,-0.1619,0.8067,-0.8645,-0.1426,2.4388,2.755,1.9196,2.3093,3.4569,4.4927,1.3965,1.3497,4.9129,2.2244,1.4686,2.999,2.2075,2.3933,-0.5865,5.8294,4.2757,1.9698,-0.0629,0.3865,2.885,0.9306,1.6516,3.9848,0.9187,1.0444,0.4947,2.7518,5.6323,0.2408,1.4432,1.2088,3.781,0.4555,0.0029,2.026029
201406,6.1672,2.7334,4.338,2.2188,2.434,2.5904,2.6341,5.4578,1.8421,2.474,12.6368,5.4403,5.5225,2.078,4.0809,3.0368,1.7303,2.9568,1.899,6.4063,11.0531,5.0941,3.5809,5.4578,5.3663,5.0205,5.5875,6.9778,-0.6273,3.8438,7.8379,4.4625,6.0185,8.374,3.2779,7.7968,6.8244,4.435,4.9295,6.2318,4.9746,3.8536,4.3833,5.0399,4.2778,4.8961,4.4447,5.4495,6.0173,4.5768,13.1374,9.5556,3.9736,5.973,6.1859,3.2122,3.8275,3.6903,3.2155,1.7017,7.3392,1.5387,4.4373,6.4879,3.8104,4.4773,4.4109,3.9984,5.2338,3.5886,4.1989,5.4721,4.4548,2.8625,4.3062,1.2411,5.0524,4.0579,0.9127,4.5527,8.7369,7.3714,8.9729,2.1052,2.8195,2.1656,1.2765,0.8245,1.5481,0.1333,6.9174,2.6089,1.2678,1.0409,1.6476,0.5368,2.0539,1.2503,2.381,-0.2449,0.0042,2.79905
201407,-9.0243,-3.7178,-4.0385,-3.0805,-6.4124,-4.3867,-0.2779,-4.5654,-6.1768,-6.3377,-9.3638,-6.5911,-7.6066,-7.2003,-5.1032,-6.262,-4.9403,-0.1818,-6.8042,-5.3922,-9.2691,-5.4936,-6.8863,-5.7205,-3.8936,-5.2719,-6.3392,-7.4524,-7.7291,-9.0745,2.218,-5.8643,-7.2594,-7.4241,-6.6633,-6.2266,-4.9901,-6.7554,-5.4442,-5.1775,-10.0678,-4.1491,-6.4504,-6.2887,-7.1076,-5.7029,-5.3936,-5.218,-4.8415,-9.71,-11.3772,-5.7585,-3.1002,-5.0266,-6.2865,-5.635,-5.2055,-5.1528,-2.8596,-4.9852,-7.734,-4.7917,-4.2242,-2.0573,-6.4407,-6.9616,-4.4958,-3.1614,-5.2973,-2.0506,-3.4355,-10.5505,-1.6063,-3.4501,-3.2748,-2.912,-0.9838,-0.1493,-1.6037,-1.9217,0.7106,-2.7227,-0.2933,-3.2729,-3.4488,-4.2489,-1.8599,-2.3106,-1.1013,-2.3618,-4.7898,-1.6254,-2.3001,-1.1442,-0.9543,-0.8632,-2.3094,0.4,-0.0745,-2.7679,0.0047,-2.056651
201408,2.7731,4.5722,5.2352,3.5828,5.8373,2.2108,1.9168,5.687,6.9586,2.4611,3.0359,2.7695,3.7204,4.3338,1.858,2.0448,6.5889,1.6546,4.0312,3.2911,7.4992,4.8582,3.0627,2.7258,3.1316,5.1764,1.2951,4.9647,6.2074,7.1619,10.0767,5.3662,4.6672,2.5193,4.0667,4.4835,3.0765,2.1736,6.7684,6.1167,6.1339,5.6234,2.8708,3.6886,4.0867,2.1705,3.8497,4.3876,5.2931,5.6005,8.5478,4.4181,5.8896,7.1065,5.0771,3.8364,3.4702,3.4906,6.5477,4.9979,13.2874,3.0755,4.0967,4.5685,2.9199,5.5321,4.5404,6.2496,4.1073,5.0252,8.5025,4.4359,5.031,5.2581,3.9188,4.5473,4.8003,3.6625,4.5135,4.352,8.1553,5.9763,2.3003,5.0619,5.1373,3.9176,3.7446,4.6361,3.0956,5.1451,6.1895,3.2504,5.8498,2.9311,2.0786,2.8948,3.1027,4.66,4.0622,2.8872,0.0022,4.0225
201409,-6.5983,-4.0394,-5.479,-3.4325,-5.3111,-2.6759,-6.0692,-4.6085,-1.3807,-5.5851,-10.2793,-4.7691,-7.3036,-5.4843,-3.4116,-8.7215,-3.5361,-9.2319,-3.1668,-8.6963,-7.799,-2.7848,-5.6176,-5.6097,-6.4078,-4.8512,-5.0174,-6.344,-5.3037,-7.5267,-5.2779,-7.1983,-4.4862,-5.3998,-6.2187,-4.2587,-5.672,-5.2864,-4.4811,-5.7024,-11.5406,-7.2229,-5.0629,-7.2415,-3.4398,-6.1974,-5.831,-2.9961,-0.6505,-2.3398,-9.9717,-5.582,-4.8202,-3.3298,-7.5842,-6.0833,-5.5858,-4.3787,-6.2885,-3.8754,-4.5291,-5.107,-3.7836,-5.042,-5.9665,-4.2846,-4.3426,-3.6879,-3.0078,-5.26,-4.4881,-4.3651,-3.6862,-3.9758,-4.575,-4.0251,-1.5169,-4.5371,-2.3869,-2.9937,2.7511,-1.5166,-2.085,-2.7971,-3.8285,-1.0119,-3.2668,-3.4585,-4.1483,-0.9557,-4.9722,-0.2551,-1.4387,0.9726,-1.0632,-1.9103,-1.1438,-0.6009,-2.0074,-0.2053,0.0047,-2.520873
201410,2.0348,3.6986,5.591,6.8685,5.5369,7.3085,4.9969,2.8837,9.9995,0.5199,5.7038,6.7637,9.6882,8.8358,9.1554,6.7281,8.0625,9.6,4.8489,9.9206,5.7016,7.1297,8.3619,9.5235,5.3605,10.1682,8.4506,0.4682,12.1955,2.1622,7.2121,3.008,5.6351,7.5095,4.7049,7.7622,7.4523,6.2785,2.5157,4.6751,2.8777,4.4643,7.3555,7.8298,6.8877,5.9905,5.4476,-0.3093,4.8954,3.0189,5.7112,1.2274,2.2931,4.4864,4.1242,5.7166,2.0757,3.915,3.9866,3.5546,1.9063,-2.6035,3.3405,2.2621,0.8469,3.0187,-1.0559,1.4885,0.9708,-0.845,6.2504,5.0328,2.9461,2.3304,3.7722,1.5671,2.6208,5.5664,0.8127,3.3981,-8.7762,3.7837,1.7219,1.8094,5.7101,4.1012,1.2476,4.2742,1.1726,3.9875,2.0774,2.0985,0.9563,-1.4538,0.7692,2.7936,2.2197,1.3539,3.2711,0.9985,0.0001,2.117386
201411,0.0616,-0.3223,-1.3214,-2.7883,-0.217,-2.9033,-2.5874,-1.6685,2.2388,-1.5764,-2.0198,-1.8587,-2.2804,-2.3839,-3.45,-1.2142,-2.9173,1.0385,-0.5359,1.6415,3.1752,-0.2235,-0.3461,0.5313,-2.8326,-2.2436,4.8165,-3.009,1.5239,-0.079,-0.66,0.8602,-1.3989,-2.249,-1.3318,-1.1042,-2.7892,0.9516,1.8693,1.8348,3.7404,0.5122,0.7442,-0.6402,0.4194,1.6587,4.2317,2.0052,3.1094,2.7078,2.7926,1.3925,1.6325,1.5353,-3.1762,2.5131,1.2519,-2.7732,1.363,0.5182,0.0426,2.2808,2.1283,0.6888,-1.1288,-1.6752,-1.3398,1.5226,4.4923,3.0216,-1.5107,1.3035,1.423,4.2496,2.7123,0.2963,3.0951,1.9893,4.7381,4.7647,-0.4536,2.0893,2.0969,0.0533,1.6691,2.4027,4.0304,1.2789,2.6355,6.5105,-7.5165,3.6252,3.5846,-0.6923,1.9379,1.5629,0.792,4.7816,4.7086,3.377,0.0034,2.111406
201412,4.756,4.13,3.9518,5.2809,3.466,5.1937,3.1453,6.909,7.1462,3.5978,6.1048,3.3937,4.754,4.2417,6.8263,4.7789,4.1842,10.54,7.6228,6.5209,4.7608,3.9833,4.4623,2.3176,4.0985,2.524,3.8312,2.5669,4.2099,-0.7559,-1.7052,5.1619,0.796,-0.1194,2.8388,3.0606,2.0396,1.3909,-0.1561,-1.1314,0.5617,4.8276,2.3593,-0.05,2.2507,1.0264,-1.0071,0.5,0.6418,2.4039,-0.7521,3.0881,0.7544,1.616,-0.6507,2.0245,-0.1973,-2.6125,0.5122,0.0842,-4.8979,1.9769,-1.4183,0.3258,1.0917,0.7498,2.1378,0.405,1.7892,-1.8456,0.3974,-2.9219,0.1677,-0.9415,1.2382,-0.1749,2.6759,-0.3495,1.585,0.5282,-2.9794,-0.5387,-1.7405,1.0648,0.2702,0.7636,-0.5863,-0.3136,-0.7989,-0.5654,0.0284,-0.5689,-0.2725,-0.1082,1.1612,2.0414,-0.0051,-0.9996,-3.4755,-1.0113,0.0001,-0.3662393
201501,-2.3286,-5.1629,-5.2871,-5.6695,-5.3649,-4.0593,-4.4802,-2.1084,-1.4054,-8.4968,-5.2844,-8.2256,-4.6787,-6.418,-6.7737,-7.5279,-3.3715,-4.3496,-4.6969,-5.3224,-0.3084,-6.3527,-3.7873,-8.3595,-5.2671,-4.3349,-2.2249,-7.4711,-3.8392,-6.6499,-2.1483,-3.8666,-3.9942,-6.0335,-6.8814,-3.3041,-6.5736,-5.4635,-1.7118,-4.5413,-5.749,-4.8271,-4.5085,-4.9451,-3.3405,-7.3136,-7.4934,-1.7098,0.1988,-3.4174,5.7738,-7.2035,-3.3655,-5.3029,0.5045,-5.4281,0.391,-1.2087,-0.1979,-1.8447,-2.3221,-2.8412,-2.3335,-4.4086,-3.3021,-2.0317,0.2884,-4.1549,-0.7039,-4.5455,0.4492,-2.3908,-1.4275,-2.2594,0.1519,-0.7415,0.2228,-0.5843,-2.7064,-3.886,1.8469,-4.4534,-2.3553,-0.4406,-1.6998,-2.1326,-4.2253,-2.2532,-4.3785,-0.4894,-8.4677,-9.8366,-4.4026,-6.1181,-7.4732,-4.5701,-3.7162,-2.7609,-0.0171,-2.6739,0.0119,-2.720654
201502,6.5301,4.5566,1.9941,3.7342,3.9507,4.1836,4.1955,1.3452,-1.1745,5.8245,6.5642,6.0283,7.7955,7.6758,6.5896,4.2194,12.4707,2.4719,0.8341,7.2843,9.7131,6.2834,6.4504,5.9243,5.8064,5.1749,6.6708,9.8208,8.419,9.7246,4.4288,4.9058,7.3762,7.9296,5.8389,6.992,6.2371,6.038,6.1372,1.8914,12.7366,6.9804,5.742,7.1832,3.8776,11.5966,7.5042,6.3023,3.4591,9.6213,7.2989,10.584,6.7444,5.5412,7.7393,7.8508,6.5433,10.1727,6.6244,6.604,10.8817,9.2648,5.6451,7.1207,4.2006,6.2517,3.984,8.9827,5.9625,4.3571,10.2552,10.4064,10.7286,9.1049,4.7608,4.5833,7.1468,3.7464,8.2877,8.0574,14.0399,9.5863,5.43,3.3273,4.4373,3.919,5.5069,5.9848,4.5431,6.5172,9.0754,7.9228,5.2106,6.0809,10.4514,4.3157,4.9321,5.1677,6.3166,5.8452,-0.0005,5.597443
201503,-1.0772,1.9787,3.7403,2.7159,0.5921,5.3256,0.8875,1.2769,5.8897,3.1289,-1.6953,0.4496,2.1294,2.2234,2.2266,3.2559,4.4359,-1.6867,3.7539,1.9741,2.2336,0.1845,2.7223,1.2746,2.5856,5.325,0.8216,0.7488,4.5282,-0.8316,0.0837,0.5616,2.8956,2.3126,2.7637,1.5593,2.8499,3.8866,0.8942,5.1369,1.5152,0.8244,0.4331,2.2349,0.6839,0.7106,2.1102,3.4841,-0.0373,0.2105,0.179,-1.9286,1.7561,2.3715,1.2692,2.2313,-1.4933,0.0624,0.7547,-0.7284,0.3438,-0.4591,2.6401,1.2877,-1.6335,2.0291,-1.8101,0.3408,0.6865,0.4814,2.4306,-0.8013,4.3527,-0.7385,0.5385,0.7779,1.3542,0.6652,-1.5495,-0.7777,-2.3571,-2.2386,-4.3837,-0.9734,-1.7975,-0.3138,-1.8511,-0.4664,-1.7756,0.5139,-1.7758,-2.2605,-2.1927,-1.393,-1.6545,-0.948,-1.7289,-2.7792,-3.1345,-1.6409,-0.0023,-1.040972
